DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location
201114886,10/20/2020,08/02/2020,0330,11,Northeast,1132,997,TRAFFIC COLLISION,3004 0605 3101 3401 3701 3029 3026,35,F,W,101,STREET,ROWENA                       AV,HYPERION                     AV,"(34.1092, -118.2713)"
200913041,08/03/2020,08/02/2020,2310,09,Van Nuys,0909,997,TRAFFIC COLLISION,3004 3037 3029 3026 3101 4009,22,M,O,101,STREET,SHERMAN                      WY,ATOLL                        AV,"(34.205, -118.4339)"
200913024,08/02/2020,08/02/2020,1535,09,Van Nuys,0966,997,TRAFFIC COLLISION,3004 3037 3029 3026 3101 4026,28,F,H,101,STREET,FULTON                       AV,MAGNOLIA                     BL,"(34.1649, -118.4225)"
200315174,08/02/2020,08/02/2020,1825,03,Southwest,0374,997,TRAFFIC COLLISION,3004 3025 3101 3037,34,F,B,101,STREET,3800    2ND                          AV,,"(34.0146, -118.3193)"
200315172,08/02/2020,08/02/2020,1550,03,Southwest,0392,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030 3101,45,M,B,101,STREET,4900    6TH                          AV,,"(33.9989, -118.3236)"
200712289,08/02/2020,08/02/2020,0050,07,Wilshire,0726,997,TRAFFIC COLLISION,3004 3025 3035 3036 3101 3401 3701 4027,21,M,H,101,STREET,LA BREA,3RD,"(34.0689, -118.344)"
200315171,08/02/2020,08/02/2020,1810,03,Southwest,0393,997,TRAFFIC COLLISION,3037 3004 3028 3030 3101,65,F,B,501,SINGLE FAMILY DWELLING,LEIMERT                      BL,VERNON                       AV,"(34.0037, -118.3306)"
201912820,08/02/2020,08/02/2020,1450,19,Mission,1918,997,TRAFFIC COLLISION,3004 3037 3025 3101 4019 3038,21,M,O,101,STREET,FOOTHILL                     BL,HUBBARD                      ST,"(34.3075, -118.4303)"
200512603,08/02/2020,08/02/2020,1200,05,Harbor,0521,997,TRAFFIC COLLISION,3036 3004 3028 3030 3101,38,F,B,101,STREET,2100 N  GAFFEY                       ST,,"(33.7639, -118.2934)"
200512587,08/02/2020,08/02/2020,1030,05,Harbor,0581,997,TRAFFIC COLLISION,3037 3004 3028 3030 3101,41,F,B,101,STREET,25TH                         ST,ANCHOVY,"(33.726, -118.321)"
200512580,08/02/2020,08/02/2020,1955,05,Harbor,0504,997,TRAFFIC COLLISION,3037 3004 3028 3030 3101,26,F,H,101,STREET,190TH                        ST,NORMANDIE                    AV,"(33.8583, -118.2992)"
200512579,08/02/2020,08/02/2020,1724,05,Harbor,0557,997,TRAFFIC COLLISION,3037 3008 3028 3030 3101,24,F,H,101,STREET,GAFFEY                       ST,1ST                          ST,"(33.7433, -118.2923)"
200512578,08/02/2020,08/02/2020,1245,05,Harbor,0504,997,TRAFFIC COLLISION,3008 3026 3101 3036,70,M,H,101,STREET,WESTERN                      AV,TORRANCE                     BL,"(33.8381, -118.3091)"
201112123,08/02/2020,08/02/2020,1808,11,Northeast,1113,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3030,21,F,A,101,STREET,COLORADO                     BL,ELLENWOOD                    DR,"(34.14, -118.219)"
200913073,08/02/2020,08/02/2020,1700,09,Van Nuys,0923,997,TRAFFIC COLLISION,3008 3029 3025 3101 4009 3036,70,M,W,101,STREET,VICTORY                      BL,VAN NUYS                     BL,"(34.1867, -118.4487)"
201814959,08/02/2020,08/02/2020,1345,18,Southeast,1841,997,TRAFFIC COLLISION,0605 3037 3004 3026 3030 3101,47,F,H,101,STREET,AVALON                       BL,IMPERIAL                     HY,"(33.9367, -118.2871)"
201814956,08/02/2020,08/02/2020,1653,18,Southeast,1881,997,TRAFFIC COLLISION,0605 3037 3004 3028 3030 3101,39,F,H,101,STREET,VERMONT,REDONDO BEACH,"(33.8925, -118.2917)"
201814955,08/02/2020,08/02/2020,1300,18,Southeast,1834,997,TRAFFIC COLLISION,0605 3036 3004 3026 3101,23,F,B,101,STREET,108TH                        ST,108TH                        ST,"(33.9383, -118.2646)"
201112119,08/03/2020,08/02/2020,1845,11,Northeast,1162,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3030,23,F,H,101,STREET,LYMAN                        PL,LEXINGTON                    AV,"(34.0935, -118.2887)"
200315413,08/02/2020,08/02/2020,1720,03,Southwest,0328,997,TRAFFIC COLLISION,3036 3004 3026 3101,20,M,O,101,STREET,ADAMS                        BL,FIGUEROA,"(34.0285, -118.2768)"
200315332,08/02/2020,08/02/2020,1650,03,Southwest,0328,997,TRAFFIC COLLISION,3036 3008 3026 3101,29,M,W,101,STREET,FIGUEROA                     ST,30TH                         ST,"(34.0251, -118.278)"
200315268,08/02/2020,08/02/2020,2310,03,Southwest,0312,997,TRAFFIC COLLISION,3037 3004 3028 3101,52,M,W,101,STREET,LA BREA                      AV,JEFFERSON                    BL,"(34.0255, -118.3549)"
200315179,08/03/2020,08/02/2020,2235,03,Southwest,0307,997,TRAFFIC COLLISION,3036 3004 3028 3030 3101 4025,53,M,B,101,STREET,BUCKINGHAM                   RD,ADAMS                        BL,"(34.0326, -118.3405)"
200315175,08/02/2020,08/02/2020,1955,03,Southwest,0362,997,TRAFFIC COLLISION,3036 3004 3028 3030 3101,24,F,H,101,STREET,MARTIN LUTHER KING JR        BL,E  NICOLET                      AV,"(34.0197, -118.3495)"
200315173,08/02/2020,08/02/2020,1530,03,Southwest,0357,997,TRAFFIC COLLISION,3037 3003 3026 3029 3101,52,F,H,101,STREET,3600 S  VERMONT                      AV,,"(34.0219, -118.2959)"
200315166,08/02/2020,08/02/2020,1750,03,Southwest,0321,997,TRAFFIC COLLISION,3037 3004 3028 3030 3101,23,F,H,101,STREET,OBAMA                        BL,KALSMAN                      DR,"(34.0218, -118.3747)"
200315165,08/02/2020,08/02/2020,2045,03,Southwest,0318,997,TRAFFIC COLLISION,3036 3004 3026,37,M,H,101,STREET,HOOVER                       ST,N  22ND                         ST,"(34.0362, -118.284)"
201414769,08/02/2020,08/02/2020,1845,14,Pacific,1414,997,TRAFFIC COLLISION,3009 3025 3030 3034 3037 3101 3401 3701 4027 3002,19,,,103,ALLEY,INDIANA                      CT,6TH                          AV,"(33.9961, -118.4686)"
201314854,08/02/2020,08/02/2020,0815,13,Newton,1325,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3030 3036,32,M,H,101,STREET,28TH,CENTRAL,"(34.0168, -118.2558)"
200116161,08/10/2020,08/02/2020,1245,01,Central,0147,997,TRAFFIC COLLISION,3101 3401 3701 0605 3030 3004,30,F,H,101,STREET,MAPLE,7TH,"(34.0453, -118.2443)"
201611729,08/06/2020,08/02/2020,2040,16,Foothill,1651,997,TRAFFIC COLLISION,3011 3030 3026 3101 4016 3037 3039,,,,101,STREET,LAUREL CANYON                BL,MONTAGUE                     ST,"(34.2439, -118.4163)"
201611630,08/02/2020,08/02/2020,0410,16,Foothill,1601,997,TRAFFIC COLLISION,3006 3037 3025 3101 4016,24,F,H,101,STREET,PAXTON                       ST,GLENOAKS                     BL,"(34.2797, -118.418)"
202112275,08/02/2020,08/02/2020,1820,21,Topanga,2106,997,TRAFFIC COLLISION,3004 3030 3028 3101 4021 3037,66,F,W,101,STREET,PARTHENIA                    ST,ETON                         AV,"(34.2282, -118.5951)"
202112273,08/03/2020,08/02/2020,1900,21,Topanga,2103,997,TRAFFIC COLLISION,3004 3026 3101 4026 3036,27,M,H,101,STREET,TOPANGA CANYON               BL,CHASE                        ST,"(34.2247, -118.6061)"
201912841,08/02/2020,08/02/2020,2115,19,Mission,1961,997,TRAFFIC COLLISION,3004 3036 3029 3026 3101 4019,43,M,H,101,STREET,NORDHOFF                     ST,LANGDON                      AV,"(34.2356, -118.4698)"
201814946,08/02/2020,08/02/2020,1440,18,Southeast,1864,997,TRAFFIC COLLISION,4025 3037 3008 3026 3029 3101,40,M,W,102,SIDEWALK,IMPERIAL                     HY,STANFORD                     AV,"(33.931, -118.2622)"
201711889,08/02/2020,08/02/2020,1900,17,Devonshire,1785,997,TRAFFIC COLLISION,3004 3029 3026 3101 4017 3037,74,M,W,101,STREET,NORDHOFF                     ST,YOLANDA                      AV,"(34.2355, -118.5399)"
201711764,08/02/2020,08/02/2020,0030,17,Devonshire,1727,997,TRAFFIC COLLISION,3036 3025 3101 4017 3004,21,M,W,101,STREET,TAMPA                        AV,CHATSWORTH                   ST,"(34.2663, -118.5553)"
201611638,08/02/2020,08/02/2020,2015,16,Foothill,1637,997,TRAFFIC COLLISION,3004 3037 3026 3101 4016,41,M,H,101,STREET,FOOTHILL                     BL,MCVINE                       AV,"(34.2597, -118.3114)"
201611633,08/02/2020,08/02/2020,1600,16,Foothill,1601,997,TRAFFIC COLLISION,3006 3037 3026 3101 4016,28,M,H,101,STREET,GLENOAKS                     BL,BROWNELL                     ST,"(34.2848, -118.4235)"
201611621,08/02/2020,08/02/2020,1750,16,Foothill,1656,997,TRAFFIC COLLISION,3003 3037 3025 3101 4026 3501,,F,H,101,STREET,WYNGATE                      ST,ELDORA                       AV,"(34.2578, -118.3149)"
201611615,08/02/2020,08/02/2020,1155,16,Foothill,1656,997,TRAFFIC COLLISION,3004 3030 3028 3101 4026 3037,64,M,O,101,STREET,FOOTHILL                     BL,ORO VISTA                    AV,"(34.2597, -118.3158)"
201611614,08/02/2020,08/02/2020,1200,16,Foothill,1656,997,TRAFFIC COLLISION,3004 3036 3026 3101 4026 3602,57,F,H,101,STREET,PARR                         AV,APPERSON                     ST,"(34.256, -118.3131)"
201513424,08/03/2020,08/02/2020,0230,15,N Hollywood,1525,997,TRAFFIC COLLISION,3011 3037 3034 3101 4015 3025,19,M,O,101,STREET,LAUREL CANYON                BL,KITTRIDGE                    ST,"(34.1903, -118.3965)"
201011622,08/02/2020,08/02/2020,2320,10,West Valley,1029,997,TRAFFIC COLLISION,3004 3036 3030 3028 3101 4010,53,M,H,101,STREET,WOODLEY                      AV,VOSE                         ST,"(34.1984, -118.4837)"
201011612,08/02/2020,08/02/2020,1221,10,West Valley,1067,997,TRAFFIC COLLISION,3004 3036 3026 3101 4010,41,F,W,101,STREET,VENTURA                      BL,ANDASOL                      AV,"(34.1611, -118.5116)"
200913027,08/02/2020,08/02/2020,1430,09,Van Nuys,0984,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 4009,71,M,B,101,STREET,VENTURA                      BL,VAN NUYS                     BL,"(34.1509, -118.4487)"
200812574,08/03/2020,08/02/2020,1715,08,West LA,0853,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,45,F,O,101,STREET,BELOIT                       AV,SANTA MONICA                 BL,"(34.0466, -118.4472)"
201414781,08/03/2020,08/02/2020,2250,14,Pacific,1441,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4027,37,F,B,101,STREET,VENICE                       BL,ABBOT KINNEY                 BL,"(33.9891, -118.4624)"
202012903,08/02/2020,08/02/2020,1306,20,Olympic,2027,997,TRAFFIC COLLISION,3004 3025 3035 3036 3101 3401 3701 4027,21,F,H,101,STREET,6TH                          ST,VERMONT                      AV,"(34.0636, -118.2916)"
201912842,08/02/2020,08/02/2020,1915,19,Mission,1918,997,TRAFFIC COLLISION,3004 3602 3026 3101 4019,32,M,H,101,STREET,HUBBARD                      ST,ADELPHIA,"(34.3063, -118.4316)"
200812538,08/02/2020,08/02/2020,1545,08,West LA,0898,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4027,55,F,A,101,STREET,LA CIENEGA                   BL,CADILLAC                     AV,"(34.0382, -118.3772)"
202112252,08/02/2020,08/02/2020,1215,21,Topanga,2126,997,TRAFFIC COLLISION,3004 3036 3026 3101 4026,22,F,H,101,STREET,SATICOY                      ST,DEERING                      AV,"(34.2083, -118.5967)"
201912853,08/03/2020,08/02/2020,2110,19,Mission,1964,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 4026,42,M,O,101,STREET,KESTER                       AV,GLEDHILL                     ST,"(34.2414, -118.4557)"
201912818,08/02/2020,08/02/2020,1400,19,Mission,1916,997,TRAFFIC COLLISION,3008 3037 3025 3101 4019,28,M,W,101,STREET,GLENOAKS                     BL,POLK                         ST,"(34.3073, -118.4497)"
201513414,08/02/2020,08/02/2020,1210,15,N Hollywood,1513,997,TRAFFIC COLLISION,3004 3037 3026 3101 4026,34,F,B,101,STREET,WHITSETT                     AV,SHERMAN                      WY,"(34.2017, -118.405)"
201414776,08/02/2020,08/02/2020,1540,14,Pacific,1409,997,TRAFFIC COLLISION,3004 3026 3029 3035 3037 3101 3401 3701 4027,35,F,B,101,STREET,ROBERTSON                    BL,ROBERTSON                    PL,"(34.0287, -118.3919)"
201011643,08/02/2020,08/02/2020,1307,10,West Valley,1067,997,TRAFFIC COLLISION,3004 3037 3026 3101 4010,57,F,O,101,STREET,VENTURA                      BL,LOUISE                       AV,"(34.1608, -118.5098)"
201011594,08/02/2020,08/02/2020,0720,10,West Valley,1039,997,TRAFFIC COLLISION,3004 3036 3028 3101 4026,42,F,H,101,STREET,VANOWEN                      ST,HASKELL                      AV,"(34.1939, -118.4749)"
200913022,08/02/2020,08/02/2020,1210,09,Van Nuys,0933,997,TRAFFIC COLLISION,3004 3037 3602 3029 3026 3101 4026,19,M,H,101,STREET,CEDROS                       AV,DELANO                       ST,"(34.1826, -118.4531)"
200115743,08/03/2020,08/02/2020,2100,01,Central,0162,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3034,33,M,H,101,STREET,LEBANON                      ST,7TH                          ST,"(34.0462, -118.2585)"
200613389,08/02/2020,08/02/2020,0800,06,Hollywood,0638,997,TRAFFIC COLLISION,3004 3025 3035 3037 3101 3401 3701 4027,40,M,H,101,STREET,FRANKLIN                     BL,WESTERN                      AV,"(34.1054, -118.3093)"
201112112,08/02/2020,08/02/2020,1150,11,Northeast,1143,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026 3034 3036,51,F,B,101,STREET,GRIFFITH PARK,ST GEORGE,"(34.1053, -118.2785)"
200712302,08/02/2020,08/02/2020,1150,07,Wilshire,0711,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4027,30,F,W,101,STREET,LA CIENEGA                   BL,WESTMOUNT                    DR,"(34.0785, -118.3766)"
201217902,08/05/2020,08/02/2020,0017,12,77th Street,1267,997,TRAFFIC COLLISION,4012 3004 3026 3101 3036,33,M,B,101,STREET,FIGUEROA                     ST,84TH                         ST,"(33.9632, -118.2827)"
201314908,08/02/2020,08/02/2020,0600,13,Newton,1331,997,TRAFFIC COLLISION,0605 3101 3401 3701 3029 3008 3025,19,M,H,101,STREET,200 E  ADAMS                        BL,,"(34.0243, -118.2673)"
201217619,08/02/2020,08/02/2020,1115,12,77th Street,1211,997,TRAFFIC COLLISION,4012 3037 3004 3026 3101,55,M,B,101,STREET,54TH                         ST,CHESLEY                      AV,"(33.9931, -118.3344)"
201314950,08/04/2020,08/02/2020,1340,13,Newton,1343,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026 3029 3036,25,F,H,101,STREET,AVALON                       BL,KING                         BL,"(34.0114, -118.2624)"
200512567,08/03/2020,08/02/2020,2115,05,Harbor,0567,997,TRAFFIC COLLISION,4025 3037 3003 3025 3101,41,M,W,101,STREET,22ND                         ST,PACIFIC                      AV,"(33.7243, -118.288)"
200315099,08/02/2020,08/02/2020,0100,03,Southwest,0321,997,TRAFFIC COLLISION,4003 3037 3024 3101 3006,66,F,B,101,STREET,S  LA BREA                      AV,W  EXPOSITION                   BL,"(34.0247, -118.3552)"
201314865,08/02/2020,08/02/2020,0050,13,Newton,1372,997,TRAFFIC COLLISION,0601 3101 3401 3701 3006 3025,19,X,X,101,STREET,SAN PEDRO                    ST,54TH                         ST,"(33.9934, -118.2702)"
200115721,08/02/2020,08/02/2020,1310,01,Central,0182,997,TRAFFIC COLLISION,3101 3401 3701 0605 3008 3026 3036,19,M,H,101,STREET,OLYMPIC,FIGUEROA,"(34.045, -118.264)"
200712300,08/02/2020,08/02/2020,1300,07,Wilshire,0753,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,56,M,B,101,STREET,W  PICO                         BL,CURSON                       AV,"(34.0498, -118.3598)"
201314852,08/02/2020,08/02/2020,0735,13,Newton,1352,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3026,65,F,B,101,STREET,AVALON,43RD                         PL,"(34.0048, -118.2653)"
201217650,08/02/2020,08/02/2020,1830,12,77th Street,1268,997,TRAFFIC COLLISION,4012 3036 3004 3026 3101,41,M,B,101,STREET,BROADWAY,MANCHESTER                   AV,"(33.9601, -118.2783)"
200512557,08/02/2020,08/02/2020,1230,05,Harbor,0583,997,TRAFFIC COLLISION,4025 3037 3004 3026 3029 3101,40,F,W,101,STREET,25TH                         ST,WESTERN                      AV,"(33.723, -118.3129)"
201011616,08/03/2020,08/02/2020,2005,10,West Valley,1031,997,TRAFFIC COLLISION,4026 3024 3034 3101 3004 3036,25,M,O,101,STREET,VICTORY                      BL,BELMAR                       AV,"(34.1866, -118.5582)"
200613398,08/02/2020,08/02/2020,1140,06,Hollywood,0663,997,TRAFFIC COLLISION,3004 3025 3035 3037 3101 3401 3701 4027,43,M,H,101,STREET,ROMAINE,HIGHLAND,"(34.0889, -118.3386)"
201414757,08/02/2020,08/02/2020,1350,14,Pacific,1424,997,TRAFFIC COLLISION,3003 3026 3029 3035 3037 3101 3401 3701 4027,32,F,B,101,STREET,PALMS                        BL,OCEAN VIEW                   AV,"(34.0112, -118.4377)"
200115736,08/02/2020,08/02/2020,1520,01,Central,0153,997,TRAFFIC COLLISION,3101 3401 3701 0605 3030 3004 3034,43,F,B,101,STREET,SPRING                       ST,6TH                          ST,"(34.046, -118.251)"
200213317,08/02/2020,08/02/2020,2035,02,Rampart,0265,997,TRAFFIC COLLISION,0605 3101 3401 3701 3008 3025 3036,24,F,H,101,STREET,7TH                          ST,ALVARADO                     ST,"(34.0565, -118.2768)"
201314861,08/02/2020,08/02/2020,1130,13,Newton,1327,997,TRAFFIC COLLISION,0605 3101 3401 3701 3006 3026,51,M,H,101,STREET,COMPTON                      AV,E  22ND                         ST,"(34.0175, -118.2455)"
200712316,08/03/2020,08/02/2020,2150,07,Wilshire,0777,997,TRAFFIC COLLISION,3003 3025 3029 3035 3037 3101 3401 3701 4027,30,M,H,101,STREET,WASHINGTON                   BL,CRENSHAW                     BL,"(34.0399, -118.3311)"
201217609,08/02/2020,08/02/2020,0755,12,77th Street,1239,997,TRAFFIC COLLISION,4012 3037 3004 3028 3030 3101,30,M,H,101,STREET,SLAUSON,VERMONT,"(33.9891, -118.2915)"
201314924,08/03/2020,08/03/2020,1545,13,Newton,1351,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3025 3801 1401,51,F,H,101,STREET,VERNON                       AV,BROADWAY,"(34.0038, -118.2784)"
200115859,08/03/2020,08/03/2020,0155,01,Central,0153,997,TRAFFIC COLLISION,3101 3401 3701 3030 3004 0605,19,X,X,101,STREET,5TH,SPRING                       ST,"(34.0477, -118.2502)"
200315237,08/04/2020,08/03/2020,1455,03,Southwest,0376,997,TRAFFIC COLLISION,4025 3036 3004 3026 3602 3038 3101,21,F,H,101,STREET,MARTIN LUTHER KING JR        BL,LA SALLE                     AV,"(34.0109, -118.3057)"
201815386,08/11/2020,08/03/2020,1400,18,Southeast,1831,997,TRAFFIC COLLISION,3036 3003 3025 3029 3101 4025,19,X,X,101,STREET,FIGUEROA,127TH                        ST,"(33.9176, -118.2829)"
200512627,08/03/2020,08/03/2020,1940,05,Harbor,0504,997,TRAFFIC COLLISION,3037 3004 3028 3030 3101,21,M,A,101,STREET,WESTERN                      AV,190TH                        ST,"(33.8584, -118.3093)"
200512625,08/03/2020,08/03/2020,1940,05,Harbor,0505,997,TRAFFIC COLLISION,3036 3004 3026 3101,24,M,A,101,STREET,VERMONT                      AV,KNOX                         ST,"(33.8542, -118.2905)"
200315275,08/03/2020,08/03/2020,1620,03,Southwest,0378,997,TRAFFIC COLLISION,3037 3004 3026 3101,29,F,H,101,STREET,MARTIN LUTHER KING JR        BL,E  HOOVER                       ST,"(34.0111, -118.2872)"
201815014,08/03/2020,08/03/2020,1815,18,Southeast,1802,997,TRAFFIC COLLISION,0605 3036 3004 3026 3101,55,F,H,101,STREET,91ST                         ST,S  MAIN                         ST,"(33.9537, -118.2739)"
201815011,08/03/2020,08/03/2020,1824,18,Southeast,1842,997,TRAFFIC COLLISION,0605 3037 3004 3028 3030 3101,39,F,H,101,STREET,IMPERIAL                     HY,BROADWAY,"(33.931, -118.2785)"
201814980,08/03/2020,08/03/2020,0510,18,Southeast,1824,997,TRAFFIC COLLISION,0605 3036 3004 3026 3029 3101,19,X,X,101,STREET,CENTRAL                      AV,102ND                        ST,"(33.9441, -118.2541)"
200315277,08/03/2020,08/03/2020,0205,03,Southwest,0341,997,TRAFFIC COLLISION,3037 3011 3026 3101,19,X,X,101,STREET,LA CIENEGA                   BL,N  WRIGHTCREST                  DR,"(34.0162, -118.3739)"
200315276,08/03/2020,08/03/2020,0940,03,Southwest,0373,997,TRAFFIC COLLISION,3036 3004 3011 3025 3101,55,F,B,101,STREET,OBAMA                        BL,DEGNAN                       BL,"(34.0204, -118.33)"
200315193,08/03/2020,08/03/2020,1255,03,Southwest,0397,997,TRAFFIC COLLISION,3036 3004 3026 3101,38,M,H,101,STREET,40TH                         PL,BUDLONG                      AV,"(34.0099, -118.2959)"
