Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008,SE_A09004B_008,SE_A09004B_001,SE_A09004B_002,SE_A09004B_003,SE_A09004B_004,SE_A09004B_005,SE_A09004B_006,SE_A09004B_007,PCT_SE_A09004B_001,PCT_SE_A09004B_002,PCT_SE_A09004B_003,PCT_SE_A09004B_004,PCT_SE_A09004B_005,PCT_SE_A09004B_006,PCT_SE_A09004B_007,SE_A09003_001,SE_A10054B_001,SE_A10054B_002,SE_A10054B_003,SE_A10054B_004,SE_A10054B_005,SE_A10054B_006,SE_A10054B_007,PCT_SE_A10054B_002,PCT_SE_A10054B_003,PCT_SE_A10054B_004,PCT_SE_A10054B_005,PCT_SE_A10054B_006,PCT_SE_A10054B_007
"06037402304","14000US06037402304","Census Tract 4023.04","Census Tract 4023.04, Los Angeles County, California","ca","140","00","ACSSF","0004972",,,,,"06","037",,,,"402304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252,15791.84,0.269252984955915,4252,1755,101,114,131,0,2140,11,41.27,2.38,2.68,3.08,0,50.33,0.26,1842,1601,1129,472,65,26,13,57,20,60,86.92,61.29,25.62,3.53,1.41,0.71,3.09,1.09,3.26,1842,1075,568,327,41,41,38,60,58.36,30.84,17.75,2.23,2.23,2.06,3.26,25,647,121,221,167,83,46,9,18.7,34.16,25.81,12.83,7.11,1.39
"06037402402","14000US06037402402","Census Tract 4024.02","Census Tract 4024.02, Los Angeles County, California","ca","140","00","ACSSF","0004973",,,,,"06","037",,,,"402402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6557,3179.441,2.06231187171524,6557,3017,270,35,930,0,2025,280,46.01,4.12,0.53,14.18,0,30.88,4.27,2794,2586,1995,591,13,0,0,0,20,175,92.56,71.4,21.15,0.47,0,0,0,0.72,6.26,2794,1216,872,244,0,0,20,80,43.52,31.21,8.73,0,0,0.72,2.86,35,916,53,413,305,84,39,22,5.79,45.09,33.3,9.17,4.26,2.4
"06037402403","14000US06037402403","Census Tract 4024.03","Census Tract 4024.03, Los Angeles County, California","ca","140","00","ACSSF","0004974",,,,,"06","037",,,,"402403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5234,6670.018,0.784705566203395,5234,2306,172,133,743,8,1453,419,44.06,3.29,2.54,14.2,0.15,27.76,8.01,2233,1792,1496,296,70,0,27,265,0,79,80.25,67,13.26,3.13,0,1.21,11.87,0,3.54,1756,209,180,20,9,0,0,0,11.9,10.25,1.14,0.51,0,0,0,31,153,38,44,53,6,0,12,24.84,28.76,34.64,3.92,0,7.84
"06037402404","14000US06037402404","Census Tract 4024.04","Census Tract 4024.04, Los Angeles County, California","ca","140","00","ACSSF","0004975",,,,,"06","037",,,,"402404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885,1166.854,1.61545458897879,1885,929,127,15,472,0,95,247,49.28,6.74,0.8,25.04,0,5.04,13.1,413,106,78,28,13,0,26,213,15,40,25.67,18.89,6.78,3.15,0,6.3,51.57,3.63,9.69,5,5,5,0,0,0,0,0,100,100,0,0,0,0,0,12,5,0,0,5,0,0,0,0,0,100,0,0,0
"06037402405","14000US06037402405","Census Tract 4024.05","Census Tract 4024.05, Los Angeles County, California","ca","140","00","ACSSF","0004976",,,,,"06","037",,,,"402405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2914,8382.341,0.347635587500791,2914,1212,342,0,39,29,1281,11,41.59,11.74,0,1.34,1,43.96,0.38,1220,1076,919,157,38,0,28,5,0,73,88.2,75.33,12.87,3.11,0,2.3,0.41,0,5.98,1220,289,164,60,26,0,28,11,23.69,13.44,4.92,2.13,0,2.3,0.9,34,144,0,35,46,34,29,0,0,24.31,31.94,23.61,20.14,0
"06037402406","14000US06037402406","Census Tract 4024.06","Census Tract 4024.06, Los Angeles County, California","ca","140","00","ACSSF","0004977",,,,,"06","037",,,,"402406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5207,11550.48,0.450803633067026,5207,2321,190,104,224,0,2320,48,44.57,3.65,2,4.3,0,44.56,0.92,2243,2098,1841,257,23,0,30,1,24,67,93.54,82.08,11.46,1.03,0,1.34,0.04,1.07,2.99,2238,903,675,168,6,0,54,0,40.35,30.16,7.51,0.27,0,2.41,0,32,609,41,295,147,62,40,24,6.73,48.44,24.14,10.18,6.57,3.94
"06037402501","14000US06037402501","Census Tract 4025.01","Census Tract 4025.01, Los Angeles County, California","ca","140","00","ACSSF","0004978",,,,,"06","037",,,,"402501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5873,14972.63,0.392248921616625,5873,3579,226,13,170,20,1824,41,60.94,3.85,0.22,2.89,0.34,31.06,0.7,2177,1952,1540,412,85,0,26,25,0,89,89.66,70.74,18.93,3.9,0,1.19,1.15,0,4.09,2176,1366,895,269,85,25,9,83,62.78,41.13,12.36,3.91,1.15,0.41,3.81,28,943,147,325,303,112,30,26,15.59,34.46,32.13,11.88,3.18,2.76
"06037402502","14000US06037402502","Census Tract 4025.02","Census Tract 4025.02, Los Angeles County, California","ca","140","00","ACSSF","0004979",,,,,"06","037",,,,"402502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7086,12445.43,0.569365572350142,7086,4280,289,70,814,0,1548,85,60.4,4.08,0.99,11.49,0,21.85,1.2,2721,2495,2021,474,46,7,0,31,22,120,91.69,74.27,17.42,1.69,0.26,0,1.14,0.81,4.41,2705,1910,1378,390,24,19,13,86,70.61,50.94,14.42,0.89,0.7,0.48,3.18,28,1249,124,311,510,161,129,14,9.93,24.9,40.83,12.89,10.33,1.12
"06037402600","14000US06037402600","Census Tract 4026","Census Tract 4026, Los Angeles County, California","ca","140","00","ACSSF","0004980",,,,,"06","037",,,,"402600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7324,8312.491,0.881083618920242,7324,4164,228,337,516,0,1803,276,56.85,3.11,4.6,7.05,0,24.62,3.77,3351,3119,2549,570,21,12,63,38,22,76,93.08,76.07,17.01,0.63,0.36,1.88,1.13,0.66,2.27,3314,1950,1539,347,0,38,15,11,58.84,46.44,10.47,0,1.15,0.45,0.33,27,1283,271,500,367,61,46,38,21.12,38.97,28.6,4.75,3.59,2.96
"06037402702","14000US06037402702","Census Tract 4027.02","Census Tract 4027.02, Los Angeles County, California","ca","140","00","ACSSF","0004981",,,,,"06","037",,,,"402702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6779,11701.2,0.579342066449729,6779,3512,735,334,63,0,1934,201,51.81,10.84,4.93,0.93,0,28.53,2.97,2416,2143,1704,439,158,0,0,42,22,51,88.7,70.53,18.17,6.54,0,0,1.74,0.91,2.11,2409,1761,1173,365,133,42,22,26,73.1,48.69,15.15,5.52,1.74,0.91,1.08,29,1296,181,627,365,94,6,23,13.97,48.38,28.16,7.25,0.46,1.77
"06037402703","14000US06037402703","Census Tract 4027.03","Census Tract 4027.03, Los Angeles County, California","ca","140","00","ACSSF","0004982",,,,,"06","037",,,,"402703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4686,11275.15,0.415604242181817,4686,1904,788,20,353,8,1557,56,40.63,16.82,0.43,7.53,0.17,33.23,1.2,2317,2056,1815,241,89,6,39,15,0,112,88.74,78.33,10.4,3.84,0.26,1.68,0.65,0,4.83,2317,959,810,91,20,7,31,0,41.39,34.96,3.93,0.86,0.3,1.34,0,31,510,13,195,189,81,23,9,2.55,38.24,37.06,15.88,4.51,1.76
"06037402705","14000US06037402705","Census Tract 4027.05","Census Tract 4027.05, Los Angeles County, California","ca","140","00","ACSSF","0004983",,,,,"06","037",,,,"402705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3282,9821.227,0.334174135169738,3282,1571,153,14,214,0,1174,156,47.87,4.66,0.43,6.52,0,35.77,4.75,1517,1432,1192,240,43,0,0,7,10,25,94.4,78.58,15.82,2.83,0,0,0.46,0.66,1.65,1516,274,164,95,10,0,0,5,18.07,10.82,6.27,0.66,0,0,0.33,32,154,5,31,25,50,32,11,3.25,20.13,16.23,32.47,20.78,7.14
"06037402706","14000US06037402706","Census Tract 4027.06","Census Tract 4027.06, Los Angeles County, California","ca","140","00","ACSSF","0004984",,,,,"06","037",,,,"402706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3973,9582.168,0.41462431486169,3973,2337,403,72,315,0,663,183,58.82,10.14,1.81,7.93,0,16.69,4.61,1844,1629,1332,297,46,11,0,41,12,105,88.34,72.23,16.11,2.49,0.6,0,2.22,0.65,5.69,1836,736,498,139,0,22,12,65,40.09,27.12,7.57,0,1.2,0.65,3.54,31,379,58,102,103,64,20,32,15.3,26.91,27.18,16.89,5.28,8.44
"06037402801","14000US06037402801","Census Tract 4028.01","Census Tract 4028.01, Los Angeles County, California","ca","140","00","ACSSF","0004985",,,,,"06","037",,,,"402801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4921,7064.025,0.696628324146676,4921,2350,24,565,163,0,1711,108,47.75,0.49,11.48,3.31,0,34.77,2.19,2058,1780,1148,632,115,0,36,26,0,101,86.49,55.78,30.71,5.59,0,1.75,1.26,0,4.91,2058,1111,571,399,62,0,16,63,53.98,27.75,19.39,3.01,0,0.78,3.06,29,714,94,360,174,73,13,0,13.17,50.42,24.37,10.22,1.82,0
"06037402803","14000US06037402803","Census Tract 4028.03","Census Tract 4028.03, Los Angeles County, California","ca","140","00","ACSSF","0004986",,,,,"06","037",,,,"402803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3162,12993.46,0.243353251057534,3162,1569,50,6,292,0,1058,187,49.62,1.58,0.19,9.23,0,33.46,5.91,1403,1265,1012,253,54,0,0,19,0,65,90.16,72.13,18.03,3.85,0,0,1.35,0,4.63,1403,854,596,194,31,9,7,17,60.87,42.48,13.83,2.21,0.64,0.5,1.21,29,444,21,155,129,111,0,28,4.73,34.91,29.05,25,0,6.31
"06037402804","14000US06037402804","Census Tract 4028.04","Census Tract 4028.04, Los Angeles County, California","ca","140","00","ACSSF","0004987",,,,,"06","037",,,,"402804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4143,8184.461,0.506203117543402,4143,1733,78,239,487,7,1561,38,41.83,1.88,5.77,11.75,0.17,37.68,0.92,1795,1619,1384,235,38,0,17,56,10,55,90.19,77.1,13.09,2.12,0,0.95,3.12,0.56,3.06,1795,1258,923,183,23,56,37,36,70.08,51.42,10.19,1.28,3.12,2.06,2.01,35,699,46,236,210,143,43,21,6.58,33.76,30.04,20.46,6.15,3
"06037402902","14000US06037402902","Census Tract 4029.02","Census Tract 4029.02, Los Angeles County, California","ca","140","00","ACSSF","0004988",,,,,"06","037",,,,"402902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6928,9724.286,0.712443069234298,6928,3294,208,313,1007,0,1981,125,47.55,3,4.52,14.54,0,28.59,1.8,2972,2695,2100,595,47,19,53,63,0,95,90.68,70.66,20.02,1.58,0.64,1.78,2.12,0,3.2,2972,1495,973,370,47,49,41,15,50.3,32.74,12.45,1.58,1.65,1.38,0.5,31,744,104,162,226,148,58,46,13.98,21.77,30.38,19.89,7.8,6.18
"06037402903","14000US06037402903","Census Tract 4029.03","Census Tract 4029.03, Los Angeles County, California","ca","140","00","ACSSF","0004989",,,,,"06","037",,,,"402903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535,7366.684,0.615609415950962,4535,2515,280,13,488,0,993,246,55.46,6.17,0.29,10.76,0,21.9,5.42,1803,1772,1423,349,8,0,0,8,6,9,98.28,78.92,19.36,0.44,0,0,0.44,0.33,0.5,1803,602,437,159,0,0,6,0,33.39,24.24,8.82,0,0,0.33,0,32,429,59,125,142,62,41,0,13.75,29.14,33.1,14.45,9.56,0
"06037402904","14000US06037402904","Census Tract 4029.04","Census Tract 4029.04, Los Angeles County, California","ca","140","00","ACSSF","0004990",,,,,"06","037",,,,"402904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3746,5095.67,0.73513390795633,3746,2418,21,51,53,0,1070,133,64.55,0.56,1.36,1.41,0,28.56,3.55,1807,1683,1268,415,33,0,0,0,38,53,93.14,70.17,22.97,1.83,0,0,0,2.1,2.93,1807,519,327,143,10,0,16,23,28.72,18.1,7.91,0.55,0,0.89,1.27,32,206,14,15,73,54,31,19,6.8,7.28,35.44,26.21,15.05,9.22
"06037403000","14000US06037403000","Census Tract 4030","Census Tract 4030, Los Angeles County, California","ca","140","00","ACSSF","0004991",,,,,"06","037",,,,"403000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6844,7335.373,0.933013203149976,6844,3427,410,48,397,0,2121,441,50.07,5.99,0.7,5.8,0,30.99,6.44,2955,2753,2185,568,45,0,0,1,81,75,93.16,73.94,19.22,1.52,0,0,0.03,2.74,2.54,2953,669,405,253,0,0,0,11,22.65,13.71,8.57,0,0,0,0.37,28,348,15,87,117,62,67,0,4.31,25,33.62,17.82,19.25,0
"06037403200","14000US06037403200","Census Tract 4032","Census Tract 4032, Los Angeles County, California","ca","140","00","ACSSF","0004992",,,,,"06","037",,,,"403200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,461.7711,0.972343115103236,449,240,56,0,131,2,20,0,53.45,12.47,0,29.18,0.45,4.45,0,58,0,0,0,24,0,0,0,0,34,0,0,0,41.38,0,0,0,0,58.62,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,,,,,,
"06037403303","14000US06037403303","Census Tract 4033.03","Census Tract 4033.03, Los Angeles County, California","ca","140","00","ACSSF","0004993",,,,,"06","037",,,,"403303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818,1672.046,1.68536070437392,2818,887,97,29,1296,0,472,37,31.48,3.44,1.03,45.99,0,16.75,1.31,1258,1182,1053,129,22,0,4,14,22,14,93.96,83.7,10.25,1.75,0,0.32,1.11,1.75,1.11,1258,170,170,0,0,0,0,0,13.51,13.51,0,0,0,0,0,31,129,6,36,49,38,0,0,4.65,27.91,37.98,29.46,0,0
"06037403304","14000US06037403304","Census Tract 4033.04","Census Tract 4033.04, Los Angeles County, California","ca","140","00","ACSSF","0004994",,,,,"06","037",,,,"403304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5037,3578.479,1.40758142508768,5037,1085,100,34,3301,0,237,280,21.54,1.99,0.68,65.54,0,4.71,5.56,2201,1974,1812,162,70,0,0,10,0,147,89.69,82.33,7.36,3.18,0,0,0.45,0,6.68,2201,232,155,42,0,0,0,35,10.54,7.04,1.91,0,0,0,1.59,34,254,39,71,106,38,0,0,15.35,27.95,41.73,14.96,0,0
"06037403305","14000US06037403305","Census Tract 4033.05","Census Tract 4033.05, Los Angeles County, California","ca","140","00","ACSSF","0004995",,,,,"06","037",,,,"403305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2294,4010.178,0.572044349240228,2294,472,46,0,1484,7,59,226,20.58,2.01,0,64.69,0.31,2.57,9.85,1096,946,856,90,29,6,0,0,0,115,86.31,78.1,8.21,2.65,0.55,0,0,0,10.49,1096,298,223,39,12,0,0,24,27.19,20.35,3.56,1.09,0,0,2.19,40,184,0,18,96,32,23,15,0,9.78,52.17,17.39,12.5,8.15
"06037403312","14000US06037403312","Census Tract 4033.12","Census Tract 4033.12, Los Angeles County, California","ca","140","00","ACSSF","0004996",,,,,"06","037",,,,"403312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4881,1825.298,2.67408343204679,4881,2153,55,21,1934,0,540,178,44.11,1.13,0.43,39.62,0,11.06,3.65,2317,2145,2010,135,46,0,0,36,0,90,92.58,86.75,5.83,1.99,0,0,1.55,0,3.88,2312,623,538,40,28,17,0,0,26.95,23.27,1.73,1.21,0.74,0,0,33,358,31,93,86,110,29,9,8.66,25.98,24.02,30.73,8.1,2.51
"06037403316","14000US06037403316","Census Tract 4033.16","Census Tract 4033.16, Los Angeles County, California","ca","140","00","ACSSF","0004997",,,,,"06","037",,,,"403316",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7108,6287.433,1.13050909888386,7108,3111,388,0,2828,0,559,222,43.77,5.46,0,39.79,0,7.86,3.12,3487,3333,2844,489,54,10,0,0,0,90,95.58,81.56,14.02,1.55,0.29,0,0,0,2.58,3484,661,494,128,29,0,0,10,18.97,14.18,3.67,0.83,0,0,0.29,34,619,124,305,152,21,0,17,20.03,49.27,24.56,3.39,0,2.75
"06037403317","14000US06037403317","Census Tract 4033.17","Census Tract 4033.17, Los Angeles County, California","ca","140","00","ACSSF","0004998",,,,,"06","037",,,,"403317",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4676,3152.501,1.48326671783808,4676,2100,320,48,1643,0,182,383,44.91,6.84,1.03,35.14,0,3.89,8.19,2244,2022,1795,227,94,0,0,0,0,128,90.11,79.99,10.12,4.19,0,0,0,0,5.7,2243,232,150,36,9,0,0,37,10.34,6.69,1.6,0.4,0,0,1.65,34,153,0,26,11,82,22,12,0,16.99,7.19,53.59,14.38,7.84
"06037403318","14000US06037403318","Census Tract 4033.18","Census Tract 4033.18, Los Angeles County, California","ca","140","00","ACSSF","0004999",,,,,"06","037",,,,"403318",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6360,4890,1.30061336191519,6360,2942,546,0,2021,0,413,438,46.26,8.58,0,31.78,0,6.49,6.89,3128,2880,2628,252,112,16,0,6,0,114,92.07,84.02,8.06,3.58,0.51,0,0.19,0,3.64,3126,695,500,112,38,0,16,29,22.23,15.99,3.58,1.22,0,0.51,0.93,33,463,7,150,139,101,55,11,1.51,32.4,30.02,21.81,11.88,2.38
"06037403319","14000US06037403319","Census Tract 4033.19","Census Tract 4033.19, Los Angeles County, California","ca","140","00","ACSSF","0005000",,,,,"06","037",,,,"403319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4280,4983.958,0.858755330140526,4280,881,505,38,2092,0,514,250,20.58,11.8,0.89,48.88,0,12.01,5.84,1881,1655,1509,146,98,0,0,8,19,101,87.99,80.22,7.76,5.21,0,0,0.43,1.01,5.37,1879,587,402,112,38,8,11,16,31.24,21.39,5.96,2.02,0.43,0.59,0.85,39,577,16,336,162,36,27,0,2.77,58.23,28.08,6.24,4.68,0
"06037403320","14000US06037403320","Census Tract 4033.20","Census Tract 4033.20, Los Angeles County, California","ca","140","00","ACSSF","0005001",,,,,"06","037",,,,"403320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5022,3318.37,1.51339349834825,5022,1187,112,0,3385,0,171,167,23.64,2.23,0,67.4,0,3.41,3.33,2487,2307,1928,379,64,9,0,1,8,98,92.76,77.52,15.24,2.57,0.36,0,0.04,0.32,3.94,2485,498,414,79,5,0,0,0,20.04,16.66,3.18,0.2,0,0,0,38,256,0,68,96,64,19,9,0,26.56,37.5,25,7.42,3.52
"06037403321","14000US06037403321","Census Tract 4033.21","Census Tract 4033.21, Los Angeles County, California","ca","140","00","ACSSF","0005002",,,,,"06","037",,,,"403321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6366,2460.322,2.58746604231371,6366,1993,279,0,2577,251,973,293,31.31,4.38,0,40.48,3.94,15.28,4.6,2881,2629,2221,408,65,21,0,10,0,156,91.25,77.09,14.16,2.26,0.73,0,0.35,0,5.41,2881,749,709,10,0,0,0,30,26,24.61,0.35,0,0,0,1.04,43,504,8,122,223,132,19,0,1.59,24.21,44.25,26.19,3.77,0
"06037403322","14000US06037403322","Census Tract 4033.22","Census Tract 4033.22, Los Angeles County, California","ca","140","00","ACSSF","0005003",,,,,"06","037",,,,"403322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3773,4212.84,0.89559526916727,3773,1375,45,0,1998,0,173,182,36.44,1.19,0,52.96,0,4.59,4.82,1836,1579,1422,157,62,0,0,7,34,154,86,77.45,8.55,3.38,0,0,0.38,1.85,8.39,1829,578,446,39,0,7,0,86,31.6,24.38,2.13,0,0.38,0,4.7,31,351,19,75,159,57,20,21,5.41,21.37,45.3,16.24,5.7,5.98
"06037403323","14000US06037403323","Census Tract 4033.23","Census Tract 4033.23, Los Angeles County, California","ca","140","00","ACSSF","0005004",,,,,"06","037",,,,"403323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5421,4654.564,1.16466331118136,5421,1124,106,54,3853,33,85,166,20.73,1.96,1,71.08,0.61,1.57,3.06,2449,2093,1792,301,121,0,0,0,42,193,85.46,73.17,12.29,4.94,0,0,0,1.71,7.88,2422,722,482,115,27,0,28,70,29.81,19.9,4.75,1.11,0,1.16,2.89,37,464,0,102,234,101,27,0,0,21.98,50.43,21.77,5.82,0
"06037403324","14000US06037403324","Census Tract 4033.24","Census Tract 4033.24, Los Angeles County, California","ca","140","00","ACSSF","0005005",,,,,"06","037",,,,"403324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,1950.821,3.61130051567807,7045,1281,370,46,4663,0,591,94,18.18,5.25,0.65,66.19,0,8.39,1.33,3537,3079,2981,98,142,0,0,76,0,240,87.05,84.28,2.77,4.01,0,0,2.15,0,6.79,3537,815,680,0,0,62,0,73,23.04,19.23,0,0,1.75,0,2.06,33,431,0,101,217,48,45,20,0,23.43,50.35,11.14,10.44,4.64
"06037403325","14000US06037403325","Census Tract 4033.25","Census Tract 4033.25, Los Angeles County, California","ca","140","00","ACSSF","0005006",,,,,"06","037",,,,"403325",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5155,850.1548,6.06360183908188,5155,1649,227,10,2897,25,73,274,31.99,4.4,0.19,56.2,0.48,1.42,5.32,2463,2184,2017,167,33,0,0,21,42,183,88.67,81.89,6.78,1.34,0,0,0.85,1.71,7.43,2463,479,385,30,9,0,0,55,19.45,15.63,1.22,0.37,0,0,2.23,36,357,0,68,219,61,9,0,0,19.05,61.34,17.09,2.52,0
"06037403401","14000US06037403401","Census Tract 4034.01","Census Tract 4034.01, Los Angeles County, California","ca","140","00","ACSSF","0005007",,,,,"06","037",,,,"403401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5363,6060.787,0.884868578541677,5363,1365,264,45,2979,0,666,44,25.45,4.92,0.84,55.55,0,12.42,0.82,2479,2304,2130,174,39,0,0,10,0,126,92.94,85.92,7.02,1.57,0,0,0.4,0,5.08,2479,468,386,72,0,10,0,0,18.88,15.57,2.9,0,0.4,0,0,37,352,19,74,169,41,37,12,5.4,21.02,48.01,11.65,10.51,3.41
"06037403402","14000US06037403402","Census Tract 4034.02","Census Tract 4034.02, Los Angeles County, California","ca","140","00","ACSSF","0005008",,,,,"06","037",,,,"403402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763,5610.22,0.670740173313544,3763,830,66,44,2197,0,507,119,22.06,1.75,1.17,58.38,0,13.47,3.16,1812,1553,1412,141,63,13,15,22,25,121,85.71,77.92,7.78,3.48,0.72,0.83,1.21,1.38,6.68,1810,379,305,23,19,0,30,2,20.94,16.85,1.27,1.05,0,1.66,0.11,34,189,12,18,61,55,40,3,6.35,9.52,32.28,29.1,21.16,1.59
"06037403403","14000US06037403403","Census Tract 4034.03","Census Tract 4034.03, Los Angeles County, California","ca","140","00","ACSSF","0005009",,,,,"06","037",,,,"403403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5006,3457.375,1.44791906371767,5006,669,163,38,3493,0,492,151,13.36,3.26,0.76,69.78,0,9.83,3.02,2375,2196,1856,340,48,12,0,0,0,119,92.46,78.15,14.32,2.02,0.51,0,0,0,5.01,2375,164,82,47,0,0,0,35,6.91,3.45,1.98,0,0,0,1.47,36,141,0,60,49,32,0,0,0,42.55,34.75,22.7,0,0
"06037403404","14000US06037403404","Census Tract 4034.04","Census Tract 4034.04, Los Angeles County, California","ca","140","00","ACSSF","0005010",,,,,"06","037",,,,"403404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2444,2648.724,0.922708522201647,2444,479,94,0,1671,0,101,99,19.6,3.85,0,68.37,0,4.13,4.05,1074,992,817,175,22,0,0,6,8,46,92.36,76.07,16.29,2.05,0,0,0.56,0.74,4.28,1074,134,113,13,4,0,0,4,12.48,10.52,1.21,0.37,0,0,0.37,35,83,10,21,22,16,3,11,12.05,25.3,26.51,19.28,3.61,13.25
"06037403405","14000US06037403405","Census Tract 4034.05","Census Tract 4034.05, Los Angeles County, California","ca","140","00","ACSSF","0005011",,,,,"06","037",,,,"403405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746,1292.695,1.35066687567664,1746,433,2,0,1166,0,83,62,24.8,0.11,0,66.78,0,4.75,3.55,812,682,621,61,44,0,12,0,0,74,83.99,76.48,7.51,5.42,0,1.48,0,0,9.11,811,169,139,0,7,0,0,23,20.84,17.14,0,0.86,0,0,2.84,39,73,6,6,32,6,23,0,8.22,8.22,43.84,8.22,31.51,0
"06037403406","14000US06037403406","Census Tract 4034.06","Census Tract 4034.06, Los Angeles County, California","ca","140","00","ACSSF","0005012",,,,,"06","037",,,,"403406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3019,6199.268,0.486992989928911,3019,1079,17,0,1404,0,337,182,35.74,0.56,0,46.51,0,11.16,6.03,1350,1234,1107,127,30,5,0,6,0,75,91.41,82,9.41,2.22,0.37,0,0.44,0,5.56,1350,386,329,6,17,0,0,34,28.59,24.37,0.44,1.26,0,0,2.52,37,257,26,76,89,50,16,0,10.12,29.57,34.63,19.46,6.23,0
