,Date_Occurred,Time_Occurred,Area_ID,Area_Name,MO_Codes,Victim_Age,Victim_Sex,Victim_Descent,Address,Cross_Street,Location,Latitude,Longitude,geometry
6696,2020-07-24,1650,15,N Hollywood,3004 3037 3029 3026 3101 4015,54.0,Male,"Hispanic, Latin, Mexican",BELLINGHAM                   AV,WEDDINGTON                   ST,"(34.1667, -118.3993)",34.1667,-118.3993,POINT (-118.3993 34.1667)
6697,2020-07-24,1408,10,West Valley,3004 3037 3030 3028 3101 4026,70.0,Female,White,BURBANK                      BL,WOODLEY                      AV,"(34.1715, -118.4757)",34.1715,-118.4757,POINT (-118.4757 34.1715)
6698,2020-07-24,2200,15,N Hollywood,3002 3004 3026 3029 3034 3036 3101 4026,28.0,Male,"Hispanic, Latin, Mexican",VANOWEN                      ST,LANKERSHIM                   BL,"(34.1939, -118.3878)",34.1939,-118.3878,POINT (-118.3878 34.1939)
6699,2020-07-24,2030,5,Harbor,3036 3008 3026 3029 3101,35.0,Male,Other Asian,WESTMONT                     DR,GAFFEY                       ST,"(33.7639, -118.2934)",33.7639,-118.2934,POINT (-118.2934 33.7639)
6700,2020-07-24,1400,3,Southwest,3037 3004 3026 3101,40.0,Male,Black,CRENSHAW                     BL,JEFFERSON                    BL,"(34.0256, -118.3351)",34.0256,-118.3351,POINT (-118.3351 34.0256)
6701,2020-07-24,850,15,N Hollywood,3004 3036 3026 3101 4015,51.0,Female,Black,CAHUENGA                     BL,RIVERSIDE                    DR,"(34.1522, -118.3615)",34.1522,-118.3615,POINT (-118.3615 34.1522)
6702,2020-07-24,1735,21,Topanga,3004 3026 3101 4021 3037,43.0,Male,"Hispanic, Latin, Mexican",FALLBROOK                    AV,BURBANK                      BL,"(34.172, -118.6233)",34.172,-118.6233,POINT (-118.6233 34.172)
6703,2020-07-24,805,19,Mission,4019 3004 3028 3101 3037 3030,39.0,Male,Black,SEPULVEDA                    BL,SAN FERNANDO MISSION         BL,"(34.2721, -118.4676)",34.2721,-118.4676,POINT (-118.4676 34.2721)
6704,2020-07-24,1750,19,Mission,3004 3036 3029 3026 3101 4017,22.0,Male,"Hispanic, Latin, Mexican",POLK                         ST,DRONFIELD                    AV,"(34.3129, -118.4438)",34.3129,-118.4438,POINT (-118.4438 34.3129)
6705,2020-07-24,1310,17,Devonshire,3004 3037 3030 3028 3101 4017,23.0,Female,"Hispanic, Latin, Mexican",RESEDA                       BL,PLUMMER                      ST,"(34.2427, -118.5361)",34.2427,-118.5361,POINT (-118.5361 34.2427)
6706,2020-07-24,1930,16,Foothill,3004 3036 3602 3026 3101 4016,44.0,Female,White,HILLROSE                     ST,ORO VISTA                    AV,"(34.2633, -118.3157)",34.2633,-118.3157,POINT (-118.3157 34.2633)
6707,2020-07-24,2315,15,N Hollywood,3004 3037 3030 3028 3101 4015,55.0,Female,White,BECK                         AV,DILLING                      ST,"(34.1432, -118.3833)",34.1432,-118.3833,POINT (-118.3833 34.1432)
6708,2020-07-24,1735,10,West Valley,3037 3003 3026 3101 4010,70.0,Female,"Hispanic, Latin, Mexican",SHERMAN OAKS                 AV,VENTURA                      BL,"(34.1599, -118.4766)",34.1599,-118.4766,POINT (-118.4766 34.1599)
6709,2020-07-24,1850,9,Van Nuys,3004 3037 3026 3101 4009,46.0,Male,Other,SEPULVEDA                    BL,VICTORY                      BL,"(34.1867, -118.4662)",34.1867,-118.4662,POINT (-118.4662 34.1867)
6710,2020-07-24,1830,9,Van Nuys,3004 3036 3030 3028 3104 4009 3034,,Unidentified,Unknown,VANOWEN                      ST,RANCHITO                     AV,"(34.1939, -118.4356)",34.1939,-118.4356,POINT (-118.4356 34.1939)
6711,2020-07-24,1015,1,Central,3101 3401 3701 0605 3030 3004 3036,28.0,Male,"Hispanic, Latin, Mexican",SAN PEDRO                    ST,9TH                          ST,"(34.0376, -118.2501)",34.0376,-118.2501,POINT (-118.2501 34.0376)
6712,2020-07-24,1,12,77th Street,4025 3037 3004 3028 3030 3101,41.0,Female,"Hispanic, Latin, Mexican",66TH                         ST,FIGUEROA                     ST,"(33.9795, -118.2827)",33.9795,-118.2827,POINT (-118.2827 33.9795)
6713,2020-07-24,1720,18,Southeast,4025 3036 3004 3028 3030,27.0,Female,"Hispanic, Latin, Mexican",CENTURY                      BL,CENTRAL                      AV,"(33.9457, -118.2541)",33.9457,-118.2541,POINT (-118.2541 33.9457)
6714,2020-07-24,1650,2,Rampart,3101 3401 3701 0605 3030 3036 3004,30.0,Male,Black,SANTA MONICA                 BL,VERMONT                      AV,"(34.0909, -118.2917)",34.0909,-118.2917,POINT (-118.2917 34.0909)
6715,2020-07-24,1425,13,Newton,3101 3401 3701 3004 3036,54.0,Female,"Hispanic, Latin, Mexican",14TH                         PL,CENTRAL                      AV,"(34.0276, -118.2477)",34.0276,-118.2477,POINT (-118.2477 34.0276)
6716,2020-07-24,1220,17,Devonshire,3004 3037 3030 3028 3101 4026,63.0,Male,Other,CORBIN                       AV,NORDHOFF                     ST,"(34.2355, -118.5623)",34.2355,-118.5623,POINT (-118.5623 34.2355)
6717,2020-07-24,1150,11,Northeast,0605 3101 3401 3701 3008 3025 3036,19.0,Male,Black,FIGUEROA                     ST,COLORADO                     BL,"(34.1381, -118.1874)",34.1381,-118.1874,POINT (-118.1874 34.1381)
6718,2020-07-24,830,10,West Valley,3004 3036 3026 3101 4010,27.0,Male,Other,WOODLEY                      AV,VANOWEN                      ST,"(34.1939, -118.4837)",34.1939,-118.4837,POINT (-118.4837 34.1939)
6719,2020-07-24,1430,8,West LA,3004 3028 3030 3035 3036 3101 3401 3701 4027,20.0,Male,White,SUNSET                       BL,PACFIC COAST,"(34.043, -118.5398)",34.043,-118.5398,POINT (-118.5398 34.043)
6720,2020-07-24,2130,5,Harbor,3036 4025 3004 3028 3030 3101,38.0,Female,"Hispanic, Latin, Mexican",20TH                         ST,ALMA                         ST,"(33.7261, -118.299)",33.7261,-118.299,POINT (-118.299 33.7261)
6721,2020-07-24,2015,5,Harbor,4025 3037 3004 3028 3030 3101,59.0,Male,Other,WESTERN                      AV,251ST                        ST,"(33.7926, -118.3043)",33.7926,-118.3043,POINT (-118.3043 33.7926)
6722,2020-07-24,1540,7,Wilshire,3004 3026 3035 3037 3101 3401 3701 4027,53.0,Male,White,3RD                          ST,LA CIENEGA,"(34.0734, -118.3765)",34.0734,-118.3765,POINT (-118.3765 34.0734)
6723,2020-07-24,940,3,Southwest,4025 0101 3028 3030 3101 3037 3004,66.0,Female,"Hispanic, Latin, Mexican",VERNON,10TH                         AV,"(34.0037, -118.3281)",34.0037,-118.3281,POINT (-118.3281 34.0037)
6724,2020-07-24,1230,8,West LA,3004 3025 3035 3036 3101 3401 3701 4027,37.0,Female,White,OLYMPIC                      BL,BEVERLY GLEN                 BL,"(34.05, -118.4206)",34.05,-118.4206,POINT (-118.4206 34.05)
6725,2020-07-24,1348,1,Central,1501 3101 3401 3701 0605 3003 3025,59.0,Female,Black,FIGUEROA,WILSHIRE,"(34.0501, -118.2593)",34.0501,-118.2593,POINT (-118.2593 34.0501)
6726,2020-07-24,2315,8,West LA,3004 3028 3030 3035 3037 3101 3401 3701 4027,28.0,Male,Other,PACIFIC COAST                HY,SUNSET                       BL,"(34.0385, -118.5556)",34.0385,-118.5556,POINT (-118.5556 34.0385)
6727,2020-07-24,1510,2,Rampart,3101 3401 3701 0605 3004 3026 3036,42.0,Male,"Hispanic, Latin, Mexican",ALVARADO,11TH,"(34.0505, -118.2806)",34.0505,-118.2806,POINT (-118.2806 34.0505)
6728,2020-07-24,1745,9,Van Nuys,3004 3037 3026 3101 4026,40.0,Male,"Hispanic, Latin, Mexican",SHERMAN                      WY,WOODMAN                      AV,"(34.2012, -118.4312)",34.2012,-118.4312,POINT (-118.4312 34.2012)
6729,2020-07-24,2155,14,Pacific,3004 3028 3030 3035 3036 3401 3701 4014 3102,37.0,Male,White,LINCOLN,ROSE,"(33.9918, -118.4791)",33.9918,-118.4791,POINT (-118.4791 33.9918)
6730,2020-07-24,1400,8,West LA,3004 3026 3034 3037 3101 3401 3701 4027,35.0,Female,"Hispanic, Latin, Mexican",SKY                          LN,CANNA                        RD,"(34.0827, -118.4873)",34.0827,-118.4873,POINT (-118.4873 34.0827)
6731,2020-07-24,2255,1,Central,3101 3401 3701 0605 3003 3036,55.0,Male,"Hispanic, Latin, Mexican",GRAND                        AV,WASHINGTON                   BL,"(34.0335, -118.2619)",34.0335,-118.2619,POINT (-118.2619 34.0335)
6732,2020-07-24,1610,11,Northeast,3401 3701 0605 3003 3026 3101,50.0,Male,White,SAN FERNANDO,FLETCHER,"(34.1149, -118.2459)",34.1149,-118.2459,POINT (-118.2459 34.1149)
6733,2020-07-24,1235,13,Newton,3101 3401 3701 0605 3003 3024,33.0,Male,"Hispanic, Latin, Mexican",BROADWAY,67TH                         ST,"(33.979, -118.2783)",33.979,-118.2783,POINT (-118.2783 33.979)
6734,2020-07-24,1330,4,Hollenbeck,0605 3101 3401 3701 3004 3036 3024,55.0,Male,"Hispanic, Latin, Mexican",BROADWAY                     AV,DALY                         ST,"(34.0736, -118.2156)",34.0736,-118.2156,POINT (-118.2156 34.0736)
6735,2020-07-24,2010,14,Pacific,3401 3004 3028 3030 3035 3036 3101 3701 4027,20.0,Male,"Hispanic, Latin, Mexican",LINCOLN                      BL,JEFFERSON                    WY,"(33.9881, -118.4456)",33.9881,-118.4456,POINT (-118.4456 33.9881)
6736,2020-07-24,820,13,Newton,3101 3401 3701 3003 3029 3025 0605,18.0,Male,"Hispanic, Latin, Mexican",23RD                         ST,TRINITY,"(34.0335, -118.2737)",34.0335,-118.2737,POINT (-118.2737 34.0335)
6737,2020-07-24,1805,20,Olympic,3008 3025 3035 3037 3101 3401 3701 4020,31.0,Female,Other Asian,6TH                          ST,W  VERMONT,"(34.0636, -118.2916)",34.0636,-118.2916,POINT (-118.2916 34.0636)
6738,2020-07-24,1850,12,77th Street,3037 3004 3028 3030 3101,43.0,Male,"Hispanic, Latin, Mexican",GRAMERCY                     PL,FLORENCE                     AV,"(33.9746, -118.3134)",33.9746,-118.3134,POINT (-118.3134 33.9746)
6739,2020-07-24,1710,9,Van Nuys,3004 3036 3026 3101 4026,39.0,Male,"Hispanic, Latin, Mexican",SHERMAN                      WY,WOODMAN                      AV,"(34.2012, -118.4312)",34.2012,-118.4312,POINT (-118.4312 34.2012)
6740,2020-07-24,1500,2,Rampart,0605 3101 3401 3701 3004 3036 3030,39.0,Female,White,W  18TH                         ST,UNION                        AV,"(34.0404, -118.2821)",34.0404,-118.2821,POINT (-118.2821 34.0404)
6741,2020-07-24,1405,1,Central,0605 3101 3401 3701 3008 3026 3036,26.0,Male,Black,6TH                          ST,ALAMEDA,"(34.0384, -118.2388)",34.0384,-118.2388,POINT (-118.2388 34.0384)
6742,2020-07-24,1520,13,Newton,3101 3401 3701 0605 3004 3036,61.0,Male,"Hispanic, Latin, Mexican",VERNON                       AV,AVALON                       BL,"(34.0039, -118.2653)",34.0039,-118.2653,POINT (-118.2653 34.0039)
6743,2020-07-24,1620,14,Pacific,3003 3025 3035 3036 3101 3401 3701 4020,50.0,Female,White,LA TIJERA,LINCOLN,"(33.9565, -118.4161)",33.9565,-118.4161,POINT (-118.4161 33.9565)
6744,2020-07-24,2300,1,Central,3101 3401 3701 0605 3029 3004 3036,26.0,Female,Black,BROADWAY                     ST,WASHINGTON                   ST,"(34.0315, -118.2656)",34.0315,-118.2656,POINT (-118.2656 34.0315)
6745,2020-07-24,1330,12,77th Street,3004 3026 3101 3036,48.0,Male,"Hispanic, Latin, Mexican",NORMANDIE                    AV,67TH                         ST,"(33.9785, -118.3003)",33.9785,-118.3003,POINT (-118.3003 33.9785)
6746,2020-07-24,2130,12,77th Street,3037 3004 3026 3101,40.0,Male,Black,FLORENCE                     AV,LA SALLE                     AV,"(33.9746, -118.3057)",33.9746,-118.3057,POINT (-118.3057 33.9746)
6747,2020-07-24,1840,5,Harbor,4025 3037 3003 3024,21.0,Male,"Hispanic, Latin, Mexican",KING                         AV,OPP                          ST,"(33.7822, -118.2759)",33.7822,-118.2759,POINT (-118.2759 33.7822)
6748,2020-07-24,1300,5,Harbor,4025 3004 3028 3030 3101,28.0,Male,"Hispanic, Latin, Mexican",AVALON                       BL,LOMITA,"(33.7992, -118.2639)",33.7992,-118.2639,POINT (-118.2639 33.7992)
6749,2020-07-24,1200,12,77th Street,4025 3036 3004 3026 3101,76.0,Female,Black,84TH                         ST,MCKINLEY                     AV,"(33.9629, -118.2608)",33.9629,-118.2608,POINT (-118.2608 33.9629)
6750,2020-07-24,1105,15,N Hollywood,3004 3036 3025 3101 4026,36.0,Male,White,WHITSETT                     AV,BURBANK                      BL,"(34.1564, -118.3998)",34.1564,-118.3998,POINT (-118.3998 34.1564)
6751,2020-07-24,330,1,Central,3101 3401 3701 0605 3004 3030,61.0,Female,White,OLIVE                        ST,5TH                          ST,"(34.0499, -118.2524)",34.0499,-118.2524,POINT (-118.2524 34.0499)
6752,2020-07-24,1415,20,Olympic,3004 3025 3035 3036 3101 3401 3701 4027,27.0,Female,"Hispanic, Latin, Mexican",PLYMOUTH,6TH,"(34.0636, -118.3229)",34.0636,-118.3229,POINT (-118.3229 34.0636)
6753,2020-07-24,1900,14,Pacific,3026 3029 3035 3037 3103 3401 3701 4014 3003,68.0,Male,Other,VENICE                       BL,BARRINGTON                   AV,"(34.0051, -118.4222)",34.0051,-118.4222,POINT (-118.4222 34.0051)
6754,2020-07-24,1300,6,Hollywood,3004 3028 3030 3035 3037 3101 3401 3701 4027,22.0,Female,"Hispanic, Latin, Mexican",WESTERN                      AV,FOUNTAIN                     AV,"(34.0949, -118.3092)",34.0949,-118.3092,POINT (-118.3092 34.0949)
6755,2020-07-24,1240,18,Southeast,4025 3037 3004 3028 3030 3101,29.0,Male,"Hispanic, Latin, Mexican",103RD                        ST,GRANDEE                      AV,"(33.9432, -118.2432)",33.9432,-118.2432,POINT (-118.2432 33.9432)
6756,2020-07-24,1635,12,77th Street,3036 3004 3026 3101,21.0,Female,"Hispanic, Latin, Mexican",ST ANDREWS                   PL,84TH                         PL,"(33.9636, -118.3112)",33.9636,-118.3112,POINT (-118.3112 33.9636)
6757,2020-07-24,410,12,77th Street,3037 3003 3025 3029 3101,30.0,Male,White,84TH                         PL,WESTERN                      AV,"(33.9618, -118.309)",33.9618,-118.309,POINT (-118.309 33.9618)
6758,2020-07-24,1130,10,West Valley,3004 3037 3032 3030 3028 3102 4026,63.0,Female,"Hispanic, Latin, Mexican",SHERMAN                      WY,ETIWANDA                     AV,"(34.2012, -118.5317)",34.2012,-118.5317,POINT (-118.5317 34.2012)
6759,2020-07-24,255,7,Wilshire,3003 3025 3035 3037 3101 3401 3701 4027,37.0,Male,White,LA CIENEGA,CASHIO,"(34.0507, -118.3762)",34.0507,-118.3762,POINT (-118.3762 34.0507)
6760,2020-07-24,1430,4,Hollenbeck,3101 3401 3701 3004 3030 0605,31.0,Female,"Hispanic, Latin, Mexican",WHITTIER                     BL,SPENCE,"(34.0267, -118.1985)",34.0267,-118.1985,POINT (-118.1985 34.0267)
6761,2020-07-24,1650,1,Central,3101 3401 3701 0605 3030 3004 3036,25.0,Male,"Hispanic, Latin, Mexican",MAIN                         ST,1ST                          ST,"(34.0519, -118.2434)",34.0519,-118.2434,POINT (-118.2434 34.0519)
6762,2020-07-24,1730,12,77th Street,3037 3004 3028 3030 3101,45.0,Female,Black,SLAUSON                      AV,VERMONT                      AV,"(33.9891, -118.2915)",33.9891,-118.2915,POINT (-118.2915 33.9891)
6763,2020-07-24,1230,7,Wilshire,3004 3028 3030 3035 3037 3101 3401 3701 4027,51.0,Male,"Hispanic, Latin, Mexican",6TH                          ST,COCHRAN                      AV,"(34.0649, -118.3472)",34.0649,-118.3472,POINT (-118.3472 34.0649)
6764,2020-07-24,1250,5,Harbor,4025 0101 3026 3029 3101 3037 3004,45.0,Male,Black,1ST                          ST,CABRILLO,"(33.7433, -118.2945)",33.7433,-118.2945,POINT (-118.2945 33.7433)
6765,2020-07-24,812,20,Olympic,3004 3025 3035 3036 3101 3401 3701 4027,26.0,Male,Other,OLYMPIC                      BL,NORMANDIE                    AV,"(34.0526, -118.3)",34.0526,-118.3,POINT (-118.3 34.0526)
6766,2020-07-24,1000,12,77th Street,3036 3008 3026 3101 3029,70.0,Male,"Hispanic, Latin, Mexican",WESTERN                      AV,89TH                         ST,"(33.9563, -118.309)",33.9563,-118.309,POINT (-118.309 33.9563)
6767,2020-07-24,1325,1,Central,0605 3101 3401 3701 3004 3030 3036,19.0,Unidentified,Unknown,18TH                         ST,GRAND                        AV,"(34.0342, -118.2673)",34.0342,-118.2673,POINT (-118.2673 34.0342)
6768,2020-07-24,1345,14,Pacific,3004 3025 3034 3036 3101 3401 3701 4027,59.0,Male,White,SEPULVEDA                    BL,LINCOLN                      BL,"(33.9619, -118.4327)",33.9619,-118.4327,POINT (-118.4327 33.9619)
6769,2020-07-24,1800,12,77th Street,3036 3004 3028 3030 3101,73.0,Female,"Hispanic, Latin, Mexican",2ND                          AV,52ND                         ST,"(33.995, -118.3193)",33.995,-118.3193,POINT (-118.3193 33.995)
6770,2020-07-24,835,4,Hollenbeck,3101 3401 3701 0605 3004 3036 3026,45.0,Female,"Hispanic, Latin, Mexican",7TH                          ST,BREED                        ST,"(34.0329, -118.2182)",34.0329,-118.2182,POINT (-118.2182 34.0329)
6771,2020-07-24,1010,13,Newton,3101 3401 3701 0605 3004,27.0,Male,"Hispanic, Latin, Mexican",ALAMEDA                      ST,20TH                         ST,"(34.018, -118.2397)",34.018,-118.2397,POINT (-118.2397 34.018)
6772,2020-07-24,145,20,Olympic,3035 3004 3026 3029 3036 3101 3401 3701 4027,50.0,Male,"Hispanic, Latin, Mexican",VERMONT                      AV,11TH                         ST,"(34.0509, -118.2916)",34.0509,-118.2916,POINT (-118.2916 34.0509)
6773,2020-07-24,700,17,Devonshire,3004 3037 3029 3026 3101 4026,41.0,Male,Black,SIERRA                       HY,SAN FERNANDO                 RD,"(34.2469, -118.5471)",34.2469,-118.5471,POINT (-118.5471 34.2469)
6774,2020-07-24,1915,16,Foothill,3004 3037 3602 3025 3101 4026,18.0,Female,"Hispanic, Latin, Mexican",LA TUNA CANYON               BL,FOOTHILL                     FY,"(34.235, -118.2905)",34.235,-118.2905,POINT (-118.2905 34.235)
6775,2020-07-24,2100,2,Rampart,0605 3101 3401 3701 3004 3029 3026 3036,53.0,Female,"Hispanic, Latin, Mexican",VENICE                       BL,TOBERMAN                     ST,"(34.0407, -118.2773)",34.0407,-118.2773,POINT (-118.2773 34.0407)
6776,2020-07-24,1435,2,Rampart,0605 3101 3401 3701 3004 3801 3036,25.0,Female,Other,PARK VIEW                    ST,TEMPLE                       ST,"(34.0721, -118.2723)",34.0721,-118.2723,POINT (-118.2723 34.0721)
6777,2020-07-25,1730,1,Central,3101 3401 3701 0605 3030 3004,62.0,Male,"Hispanic, Latin, Mexican",LA LIVE                      WY,11TH                         ST,"(34.0451, -118.2701)",34.0451,-118.2701,POINT (-118.2701 34.0451)
6778,2020-07-25,1930,8,West LA,3004 3026 3029 3035 3037 3101 3401 3701 4027,24.0,Female,White,PACIFIC COAST                HY,TEMESCAL CAN                 RD,"(34.0387, -118.5439)",34.0387,-118.5439,POINT (-118.5439 34.0387)
6779,2020-07-25,1513,1,Central,3101 3401 3701 0605 3030 3004 3036,37.0,Male,"Hispanic, Latin, Mexican",LOS ANGELES                  ST,ALISO,"(34.0615, -118.2412)",34.0615,-118.2412,POINT (-118.2412 34.0615)
6780,2020-07-25,130,20,Olympic,3004 3026 3029 3035 3036 3101 3401 3701 4020,51.0,Male,"Hispanic, Latin, Mexican",WILSHIRE                     BL,CATALINA                     ST,"(34.0618, -118.2954)",34.0618,-118.2954,POINT (-118.2954 34.0618)
6781,2020-07-25,130,20,Olympic,3008 3025 3029 3035 3036 3101 3401 3701 4020 1402,51.0,Male,"Hispanic, Latin, Mexican",WESTERN                      AV,OLYMPIC                      BL,"(34.0526, -118.3091)",34.0526,-118.3091,POINT (-118.3091 34.0526)
6782,2020-07-25,2050,2,Rampart,0605 3101 3401 3701 3004 3030,24.0,Male,"Hispanic, Latin, Mexican",4TH                          ST,BONNIE BRAE                  AV,"(34.0611, -118.2708)",34.0611,-118.2708,POINT (-118.2708 34.0611)
6783,2020-07-25,1830,17,Devonshire,3036 3004 3034 3024 3101 4026,35.0,Male,Other,BALBOA                       BL,CITRONIA                     ST,"(34.2464, -118.5024)",34.2464,-118.5024,POINT (-118.5024 34.2464)
6784,2020-07-25,1900,10,West Valley,3037 3004 3026 3029 3101 4010,34.0,Male,Black,HASKELL                      AV,ARCHWOOD                     ST,"(34.1903, -118.48)",34.1903,-118.48,POINT (-118.48 34.1903)
6785,2020-07-25,1030,3,Southwest,3008 3026 3029 3101 3036,15.0,Male,Black,CRENSHAW                     BL,30TH                         ST,"(34.0276, -118.3351)",34.0276,-118.3351,POINT (-118.3351 34.0276)
